iteration,PG_cost,PGGL_cost
738,7213.0,7276.0
739,7210.0,7266.0
740,7207.0,7275.0
741,7193.0,7281.0
742,7187.0,7270.0
743,7201.0,7265.0
744,7203.0,7260.0
745,7207.0,7265.0
746,7207.0,7260.0
747,7206.0,7235.0
748,7212.0,7253.0
749,7203.0,7243.0
750,7194.0,7253.0
751,7197.0,8907.0
752,7197.0,7915.0
753,7189.0,7677.0
754,7194.0,7592.0
755,7193.0,7520.0
756,7193.0,7464.0
757,7197.0,7464.0
758,7196.0,7432.0
759,7207.0,7415.0
760,7208.0,7403.0
761,7203.0,7385.0
762,7202.0,7370.0
763,7198.0,7375.0
764,7194.0,7354.0
765,7187.0,7329.0
766,7192.0,7345.0
767,7198.0,7324.0
768,7195.0,7306.0
769,7187.0,7322.0
770,7189.0,7308.0
771,7184.0,7307.0
772,7184.0,7300.0
773,7187.0,7288.0
774,7186.0,7275.0
775,7185.0,7268.0
776,7188.0,7276.0
777,7189.0,7294.0
778,7180.0,7262.0
779,7180.0,7260.0
780,7182.0,7267.0
781,7191.0,7270.0
782,7184.0,7254.0
783,7186.0,7240.0
784,7174.0,7247.0
785,7185.0,7232.0
786,7193.0,7237.0
787,7184.0,7249.0
788,7178.0,7249.0
789,7194.0,7245.0
790,7189.0,7232.0
791,7183.0,7241.0
792,7174.0,7249.0
793,7181.0,7226.0
794,7173.0,7226.0
795,7175.0,7220.0
796,7172.0,7214.0
797,7177.0,7222.0
798,7181.0,7229.0
799,7186.0,7214.0
800,7173.0,7218.0
801,7170.0,8810.0
802,7165.0,7841.0
803,7169.0,7625.0
804,7177.0,7553.0
805,7181.0,7495.0
806,7182.0,7451.0
807,7182.0,7411.0
808,7172.0,7384.0
809,7178.0,7363.0
810,7178.0,7349.0
811,7183.0,7340.0
812,7175.0,7318.0
813,7174.0,7317.0
814,7163.0,7315.0
815,7160.0,7301.0
816,7161.0,7293.0
817,7167.0,7282.0
818,7174.0,7297.0
819,7180.0,7275.0
820,7177.0,7273.0
821,7171.0,7272.0
822,7167.0,7284.0
823,7165.0,7279.0
824,7155.0,7291.0
825,7168.0,7279.0
826,7165.0,7259.0
827,7156.0,7260.0
828,7158.0,7254.0
829,7162.0,7252.0
830,7171.0,7260.0
831,7166.0,7245.0
832,7172.0,7248.0
833,7165.0,7243.0
834,7167.0,7237.0
835,7172.0,7232.0
836,7166.0,7234.0
837,7171.0,7228.0
838,7178.0,7214.0
839,7163.0,7217.0
840,7154.0,7213.0
841,7154.0,7203.0
842,7159.0,7211.0
843,7156.0,7202.0
844,7153.0,7199.0
845,7160.0,7198.0
846,7170.0,7193.0
847,7157.0,7203.0
848,7167.0,7203.0
849,7171.0,7198.0
850,7148.0,7201.0
851,7172.0,8810.0
852,7168.0,7937.0
853,7168.0,7666.0
854,7170.0,7557.0
855,7160.0,7489.0
856,7167.0,7455.0
857,7153.0,7405.0
858,7159.0,7384.0
859,7155.0,7363.0
860,7162.0,7347.0
861,7145.0,7331.0
862,7155.0,7316.0
863,7164.0,7311.0
864,7156.0,7312.0
865,7158.0,7301.0
866,7173.0,7305.0
867,7171.0,7302.0
868,7157.0,7288.0
869,7167.0,7278.0
870,7168.0,7268.0
871,7182.0,7277.0
872,7166.0,7266.0
873,7145.0,7261.0
874,7154.0,7266.0
875,7162.0,7277.0
876,7149.0,7260.0
877,7156.0,7263.0
878,7160.0,7248.0
879,7160.0,7244.0
880,7148.0,7238.0
881,7152.0,7221.0
882,7158.0,7230.0
883,7156.0,7226.0
884,7145.0,7222.0
885,7155.0,7239.0
886,7150.0,7228.0
887,7152.0,7219.0
888,7152.0,7220.0
889,7147.0,7194.0
890,7145.0,7196.0
891,7142.0,7190.0
892,7165.0,7195.0
893,7143.0,7203.0
894,7147.0,7199.0
895,7149.0,7180.0
896,7155.0,7176.0
897,7147.0,7197.0
898,7139.0,7194.0
899,7150.0,7209.0
900,7156.0,7195.0
901,7136.0,7194.0
902,7148.0,7211.0
903,7144.0,7195.0
904,7142.0,7172.0
905,7142.0,7180.0
906,7130.0,7187.0
907,7134.0,7171.0
908,7147.0,7165.0
909,7151.0,7173.0
910,7149.0,7164.0
911,7140.0,7147.0
912,7136.0,7160.0
913,7131.0,7151.0
914,7139.0,7165.0
915,7140.0,7167.0
916,7145.0,7152.0
917,7140.0,7162.0
918,7140.0,7159.0
919,7143.0,7146.0
920,7136.0,7131.0
921,7134.0,7141.0
922,7133.0,7142.0
923,7137.0,7131.0
924,7135.0,7134.0
925,7139.0,7146.0
926,7138.0,7117.0
927,7135.0,7115.0
928,7141.0,7116.0
929,7139.0,7110.0
930,7130.0,7129.0
931,7122.0,7139.0
932,7137.0,7140.0
933,7143.0,7137.0
934,7126.0,7147.0
935,7134.0,7141.0
936,7125.0,7137.0
937,7132.0,7126.0
938,7122.0,7122.0
939,7128.0,7138.0
940,7131.0,7126.0
941,7136.0,7129.0
942,7120.0,7129.0
943,7131.0,7129.0
944,7130.0,7119.0
945,7119.0,7131.0
946,7133.0,7127.0
947,7126.0,7116.0
948,7129.0,7116.0
949,7128.0,7112.0
950,7143.0,7125.0
951,7131.0,7122.0
952,7134.0,7112.0
953,7134.0,7111.0
954,7118.0,7115.0
955,7128.0,7115.0
956,7134.0,7105.0
957,7126.0,7106.0
958,7123.0,7112.0
959,7126.0,7107.0
960,7123.0,7095.0
961,7127.0,7097.0
962,7127.0,7108.0
963,7118.0,7109.0
964,7132.0,7112.0
965,7130.0,7125.0
966,7122.0,7128.0
967,7127.0,7111.0
968,7121.0,7088.0
969,7128.0,7100.0
970,7130.0,7107.0
971,7117.0,7117.0
972,7118.0,7099.0
973,7122.0,7081.0
974,7125.0,7081.0
975,7120.0,7091.0
976,7125.0,7099.0
977,7130.0,7085.0
978,7131.0,7094.0
979,7126.0,7089.0
980,7126.0,7090.0
981,7123.0,7076.0
982,7127.0,7081.0
983,7124.0,7082.0
984,7124.0,7091.0
985,7115.0,7087.0
