iteration,PG_cost,PGGL_cost
777,191.0,191.0
778,191.0,191.0
779,191.0,191.0
780,191.0,191.0
781,191.0,191.0
782,191.0,191.0
783,191.0,191.0
784,191.0,191.0
785,191.0,191.0
786,191.0,191.0
787,191.0,191.0
788,191.0,191.0
789,191.0,191.0
790,191.0,191.0
791,191.0,191.0
792,191.0,191.0
793,191.0,191.0
794,191.0,191.0
795,191.0,191.0
796,191.0,191.0
797,191.0,191.0
798,191.0,191.0
799,191.0,191.0
800,191.0,191.0
801,191.0,223.0
802,191.0,204.0
803,191.0,200.0
804,191.0,196.0
805,191.0,193.0
806,191.0,191.0
807,191.0,191.0
808,191.0,191.0
809,191.0,191.0
810,191.0,191.0
811,191.0,191.0
812,191.0,191.0
813,191.0,191.0
814,191.0,191.0
815,191.0,191.0
816,191.0,191.0
817,191.0,191.0
818,191.0,191.0
819,191.0,191.0
820,191.0,191.0
821,191.0,191.0
822,191.0,191.0
823,191.0,191.0
824,191.0,191.0
825,191.0,191.0
826,191.0,191.0
827,191.0,191.0
828,191.0,191.0
829,191.0,191.0
830,191.0,191.0
831,191.0,191.0
832,191.0,191.0
833,191.0,191.0
834,191.0,191.0
835,191.0,191.0
836,191.0,191.0
837,191.0,191.0
838,191.0,191.0
839,191.0,191.0
840,191.0,191.0
841,191.0,191.0
842,191.0,191.0
843,191.0,191.0
844,191.0,191.0
845,191.0,191.0
846,191.0,191.0
847,191.0,191.0
848,191.0,191.0
849,191.0,191.0
850,191.0,191.0
851,191.0,228.0
852,191.0,205.0
853,191.0,198.0
854,191.0,197.0
855,191.0,194.0
856,191.0,194.0
857,191.0,193.0
858,191.0,193.0
859,191.0,191.0
860,191.0,191.0
861,191.0,191.0
862,191.0,191.0
863,191.0,191.0
864,191.0,191.0
865,191.0,191.0
866,191.0,191.0
867,191.0,191.0
868,191.0,191.0
869,191.0,191.0
870,191.0,191.0
871,191.0,191.0
872,191.0,191.0
873,191.0,191.0
874,191.0,191.0
875,191.0,191.0
876,191.0,191.0
877,191.0,191.0
878,191.0,191.0
879,191.0,191.0
880,191.0,191.0
881,191.0,191.0
882,191.0,191.0
883,191.0,191.0
884,191.0,191.0
885,191.0,191.0
886,191.0,191.0
887,191.0,191.0
888,191.0,191.0
889,191.0,191.0
890,191.0,191.0
891,191.0,191.0
892,191.0,191.0
893,191.0,191.0
894,191.0,191.0
895,191.0,191.0
896,191.0,191.0
897,191.0,191.0
898,191.0,191.0
899,191.0,191.0
900,191.0,191.0
901,191.0,191.0
902,191.0,191.0
903,191.0,191.0
904,191.0,191.0
905,191.0,191.0
906,191.0,191.0
907,191.0,191.0
908,191.0,191.0
909,191.0,191.0
910,191.0,191.0
911,191.0,191.0
912,191.0,191.0
913,191.0,191.0
914,191.0,191.0
915,191.0,191.0
916,191.0,191.0
917,191.0,191.0
918,191.0,191.0
919,191.0,191.0
920,191.0,191.0
921,191.0,191.0
922,191.0,191.0
923,191.0,191.0
924,191.0,191.0
925,191.0,191.0
926,191.0,191.0
927,191.0,191.0
928,191.0,191.0
929,191.0,191.0
930,191.0,191.0
931,191.0,191.0
932,191.0,191.0
933,191.0,191.0
934,191.0,191.0
935,191.0,191.0
936,191.0,191.0
937,191.0,191.0
938,191.0,191.0
939,191.0,191.0
940,191.0,191.0
941,191.0,191.0
942,191.0,191.0
943,191.0,191.0
944,191.0,191.0
945,191.0,191.0
946,191.0,191.0
947,191.0,191.0
948,191.0,191.0
949,191.0,191.0
950,191.0,191.0
951,191.0,191.0
952,191.0,191.0
953,191.0,191.0
954,191.0,191.0
955,191.0,191.0
956,191.0,191.0
957,191.0,191.0
958,191.0,191.0
959,191.0,191.0
960,191.0,191.0
961,191.0,191.0
962,191.0,191.0
963,191.0,191.0
964,191.0,191.0
965,191.0,191.0
966,191.0,191.0
967,191.0,191.0
968,191.0,191.0
969,191.0,191.0
970,191.0,191.0
971,191.0,191.0
972,191.0,191.0
973,191.0,191.0
974,191.0,191.0
975,191.0,191.0
976,191.0,191.0
977,191.0,191.0
978,191.0,191.0
979,191.0,191.0
980,191.0,191.0
981,191.0,191.0
982,191.0,191.0
983,191.0,191.0
984,191.0,191.0
985,191.0,191.0
986,191.0,191.0
987,191.0,191.0
988,191.0,191.0
989,191.0,191.0
990,191.0,191.0
991,191.0,191.0
992,191.0,191.0
993,191.0,191.0
994,191.0,191.0
995,191.0,191.0
996,191.0,191.0
997,191.0,191.0
998,191.0,191.0
999,191.0,191.0
1000,191.0,191.0
